ID_Pedido,Fecha_Pedido,Estación,ID_Cliente,Segmento_Cliente,Región,País,Categoría_Producto,Unidades_Vendidas,Precio_Unitario,Ingresos,Costo
2532,2024-01-27,Verano,C4098,Estándar,Norte,Colombia,Hogar,16,99,1584,1031.26
2533,2025-09-17,Primavera,C6732,Estándar,Norte,Chile,Ropa,8,119,952,538.9
2534,2025-08-25,Invierno,C5125,Estándar,Centro,Colombia,Ropa,7,90,630,470.57
2535,2025-12-31,Verano,C7076,Estándar,Centro,Chile,Ropa,19,57,1083,771.57
2536,2025-10-28,Primavera,C4393,Premium,Centro,Perú,Ropa,12,108,1296,923.86
2537,2024-03-08,Otoño,C2267,Estándar,Sur,Colombia,Hogar,10,69,690,429.19
2538,2024-10-23,Primavera,C7559,Estándar,Sur,Perú,Hogar,12,115,1380,760.64
2539,2024-03-14,Otoño,C4711,Premium,Centro,Perú,Hogar,13,108,1404,975.14
2540,2024-12-19,Verano,C9300,Premium,Centro,Perú,Ropa,13,170,2210,1542.43
2541,2024-02-02,Verano,C7592,Económico,Norte,Chile,Electrónica,23,62,1426,836.74
2542,2024-08-07,Invierno,C9106,Estándar,Centro,Chile,Ropa,3,96,288,166.63
2543,2024-08-21,Invierno,C4146,Estándar,Norte,Chile,Hogar,1,70,70,44.28
2544,2024-03-19,Otoño,C7724,Económico,Norte,Perú,Deportes,9,52,468,300.52
2545,2024-11-03,Primavera,C4643,Económico,Norte,Colombia,Electrónica,6,36,216,136.79
2546,2024-04-11,Otoño,C6647,Estándar,Centro,Colombia,Deportes,5,64,320,211.12
2547,2025-03-27,Otoño,C9340,Estándar,Sur,Chile,Electrónica,6,62,372,266.36
2548,2024-12-16,Verano,C8582,Económico,Norte,Perú,Deportes,15,54,810,562.78
2549,2025-08-18,Invierno,C7048,Económico,Sur,Perú,Deportes,3,55,165,110.01
2550,2025-04-11,Otoño,C4987,Estándar,Sur,Colombia,Hogar,16,92,1472,1017.23
2551,2024-12-25,Verano,C4669,Premium,Norte,Perú,Ropa,13,108,1404,1021.59
2552,2025-01-12,Verano,C5646,Estándar,Sur,Perú,Ropa,19,65,1235,790.77
2553,2024-09-12,Primavera,C5286,Premium,Centro,Chile,Electrónica,12,164,1968,1214.39
2554,2025-02-19,Verano,C9074,Estándar,Sur,Colombia,Ropa,14,91,1274,708.46
2555,2025-10-23,Primavera,C3084,Económico,Centro,Perú,Deportes,17,67,1139,686.1
2556,2024-02-27,Verano,C3315,Estándar,Sur,Chile,Electrónica,20,87,1740,997.44
2557,2024-07-04,Invierno,C8584,Económico,Norte,Colombia,Ropa,8,20,160,112.01
2558,2024-12-13,Verano,C6926,Premium,Sur,Chile,Hogar,21,163,3423,2228.31
2559,2025-09-17,Primavera,C6463,Estándar,Centro,Colombia,Deportes,9,106,954,552.96
2560,2024-05-27,Otoño,C4070,Estándar,Sur,Colombia,Electrónica,7,72,504,358.14
2561,2025-05-13,Otoño,C1782,Económico,Norte,Colombia,Deportes,17,24,408,270.06
2562,2025-12-21,Verano,C6727,Estándar,Centro,Colombia,Ropa,12,111,1332,966.77
2563,2024-02-21,Verano,C4173,Premium,Norte,Chile,Ropa,19,150,2850,1598.4
2564,2024-07-05,Invierno,C8505,Premium,Sur,Chile,Ropa,7,165,1155,752.7
2565,2024-01-26,Verano,C9206,Económico,Norte,Chile,Hogar,18,23,414,246.92
2566,2025-02-08,Verano,C8202,Premium,Sur,Perú,Deportes,26,174,4524,3222.16
2567,2025-05-26,Otoño,C8999,Económico,Norte,Chile,Ropa,14,52,728,429.35
2568,2024-05-05,Otoño,C5636,Estándar,Norte,Colombia,Ropa,10,110,1100,799.29
2569,2025-04-07,Otoño,C6575,Estándar,Norte,Colombia,Hogar,11,60,660,386.85
2570,2025-08-07,Invierno,C1435,Estándar,Norte,Perú,Deportes,6,82,492,280.07
2571,2025-01-04,Verano,C9063,Estándar,Sur,Perú,Electrónica,21,58,1218,706.92
2572,2024-01-11,Verano,C9560,Estándar,Centro,Chile,Deportes,20,69,1380,861.78
2573,2024-02-05,Verano,C2159,Económico,Norte,Colombia,Ropa,15,30,450,279.14
2574,2024-03-14,Otoño,C9706,Económico,Sur,Chile,Electrónica,14,62,868,614.64
2575,2025-05-25,Otoño,C4625,Estándar,Centro,Perú,Ropa,14,96,1344,783.15
2576,2024-07-04,Invierno,C4216,Estándar,Centro,Perú,Ropa,6,55,330,222.88
2577,2025-06-24,Invierno,C8459,Estándar,Sur,Chile,Hogar,2,102,204,147.02
2578,2025-11-03,Primavera,C2800,Premium,Centro,Colombia,Deportes,13,145,1885,1391.73
2579,2024-05-06,Otoño,C2755,Estándar,Sur,Chile,Electrónica,8,115,920,588.2
2580,2025-10-16,Primavera,C6826,Estándar,Norte,Chile,Hogar,14,69,966,615.34
2581,2024-12-13,Verano,C1946,Estándar,Sur,Colombia,Hogar,14,113,1582,1055.27
2582,2024-02-08,Verano,C4063,Estándar,Sur,Colombia,Hogar,13,110,1430,819.57
2583,2024-12-01,Verano,C6490,Económico,Centro,Perú,Deportes,27,35,945,534.21
2584,2025-01-03,Verano,C2868,Estándar,Norte,Chile,Hogar,14,81,1134,711.25
2585,2024-12-19,Verano,C2673,Premium,Sur,Perú,Ropa,22,148,3256,1926.5
2586,2024-12-16,Verano,C3521,Económico,Norte,Colombia,Ropa,10,32,320,200.94
2587,2025-01-05,Verano,C9012,Premium,Norte,Perú,Hogar,15,119,1785,1078.93
2588,2025-09-01,Primavera,C7679,Estándar,Norte,Chile,Electrónica,7,114,798,539.97
2589,2024-07-02,Invierno,C4625,Estándar,Norte,Colombia,Deportes,5,90,450,314.58
2590,2025-08-15,Invierno,C2735,Estándar,Norte,Colombia,Electrónica,10,117,1170,741.41
2591,2024-04-08,Otoño,C5034,Estándar,Sur,Perú,Hogar,10,102,1020,734.14
2592,2025-07-09,Invierno,C6152,Estándar,Norte,Perú,Deportes,9,95,855,508.01
2593,2025-10-04,Primavera,C9364,Premium,Sur,Colombia,Electrónica,7,178,1246,805.81
2594,2024-05-05,Otoño,C7131,Estándar,Norte,Chile,Ropa,6,91,546,398.44
2595,2024-04-07,Otoño,C9252,Estándar,Centro,Chile,Electrónica,9,80,720,491.13
2596,2024-02-20,Verano,C1142,Económico,Centro,Chile,Ropa,21,35,735,517.96
2597,2025-03-10,Otoño,C3193,Estándar,Norte,Perú,Ropa,15,80,1200,793.77
2598,2025-02-05,Verano,C9615,Estándar,Norte,Colombia,Deportes,22,103,2266,1421.47
2599,2024-11-07,Primavera,C9909,Estándar,Norte,Colombia,Deportes,8,72,576,408.69
2600,2024-11-29,Primavera,C3424,Premium,Norte,Perú,Ropa,14,192,2688,1921.18
2601,2025-10-28,Primavera,C9253,Premium,Norte,Colombia,Deportes,12,148,1776,1002.12
2602,2024-12-18,Verano,C7980,Premium,Norte,Perú,Ropa,23,125,2875,1958.91
2603,2024-03-12,Otoño,C4341,Estándar,Sur,Chile,Electrónica,7,89,623,442.79
2604,2024-01-16,Verano,C8067,Premium,Sur,Colombia,Hogar,10,198,1980,1331.66
2605,2024-01-31,Verano,C8551,Estándar,Norte,Chile,Ropa,24,100,2400,1683.67
2606,2024-10-29,Primavera,C7099,Económico,Norte,Colombia,Electrónica,7,21,147,106.23
2607,2025-01-26,Verano,C3482,Premium,Centro,Chile,Deportes,19,166,3154,2276.63
2608,2025-09-03,Primavera,C9416,Económico,Norte,Chile,Hogar,5,56,280,170.51
2609,2025-01-12,Verano,C8809,Premium,Norte,Perú,Electrónica,17,140,2380,1387.55
2610,2024-07-14,Invierno,C2078,Premium,Norte,Chile,Ropa,3,149,447,291.91
2611,2024-05-22,Otoño,C1620,Estándar,Centro,Colombia,Deportes,12,51,612,341.61
2612,2025-07-29,Invierno,C2726,Económico,Norte,Colombia,Hogar,10,29,290,199.18
2613,2025-08-07,Invierno,C7436,Premium,Norte,Chile,Hogar,7,145,1015,708.71
2614,2024-02-21,Verano,C1595,Premium,Norte,Chile,Ropa,22,152,3344,1948.94
2615,2025-08-13,Invierno,C1761,Estándar,Norte,Chile,Electrónica,6,69,414,246.37
2616,2025-03-07,Otoño,C8445,Estándar,Centro,Chile,Ropa,17,52,884,538.53
2617,2025-09-12,Primavera,C2145,Premium,Centro,Perú,Hogar,11,100,1100,744.92
2618,2024-04-28,Otoño,C6335,Premium,Centro,Chile,Deportes,8,185,1480,845.8
2619,2025-05-22,Otoño,C9535,Premium,Centro,Chile,Hogar,16,103,1648,1166.55
2620,2024-01-22,Verano,C7929,Estándar,Norte,Perú,Electrónica,24,63,1512,935.33
2621,2025-07-21,Invierno,C1832,Estándar,Sur,Colombia,Deportes,7,103,721,485.01
2622,2025-05-30,Otoño,C9011,Premium,Sur,Colombia,Ropa,14,150,2100,1330.1
2623,2025-04-03,Otoño,C3150,Estándar,Norte,Perú,Electrónica,17,62,1054,760.46
2624,2025-06-15,Invierno,C7671,Estándar,Norte,Colombia,Electrónica,7,64,448,294.02
2625,2025-12-24,Verano,C6572,Económico,Norte,Colombia,Deportes,18,23,414,261.23
2626,2025-05-05,Otoño,C3095,Económico,Norte,Chile,Deportes,10,53,530,296.08
2627,2024-04-20,Otoño,C3899,Económico,Sur,Chile,Deportes,15,29,435,289.53
2628,2025-06-03,Invierno,C1701,Estándar,Norte,Colombia,Ropa,5,108,540,344.55
2629,2024-08-28,Invierno,C1444,Estándar,Centro,Perú,Deportes,9,79,711,505.99
2630,2025-05-26,Otoño,C3815,Económico,Sur,Perú,Ropa,8,52,416,255.79
2631,2024-10-02,Primavera,C8441,Estándar,Sur,Perú,Ropa,7,81,567,352.64
2632,2025-12-22,Verano,C1747,Premium,Norte,Perú,Electrónica,21,158,3318,2170.08
2633,2024-07-17,Invierno,C5895,Estándar,Norte,Perú,Ropa,9,118,1062,700.13
2634,2024-10-22,Primavera,C9491,Estándar,Norte,Perú,Electrónica,16,84,1344,856.74
2635,2025-10-05,Primavera,C8966,Premium,Sur,Perú,Deportes,7,180,1260,916.4
2636,2025-02-02,Verano,C2082,Premium,Norte,Colombia,Deportes,20,116,2320,1682.69
2637,2024-02-14,Verano,C9705,Premium,Centro,Perú,Hogar,11,158,1738,1268.69
2638,2024-02-02,Verano,C7343,Económico,Centro,Colombia,Deportes,19,67,1273,842.57
2639,2024-06-12,Invierno,C3165,Estándar,Sur,Chile,Ropa,2,70,140,101.37
2640,2025-09-26,Primavera,C2015,Estándar,Sur,Perú,Ropa,7,117,819,469.15
2641,2025-10-05,Primavera,C4222,Estándar,Centro,Chile,Hogar,11,81,891,552.06
2642,2025-01-28,Verano,C9374,Premium,Centro,Chile,Deportes,26,149,3874,2247.85
2643,2025-03-18,Otoño,C5689,Estándar,Centro,Chile,Electrónica,13,113,1469,861.83
2644,2025-07-07,Invierno,C9602,Estándar,Sur,Colombia,Electrónica,8,109,872,547.44
2645,2024-04-07,Otoño,C8572,Estándar,Centro,Chile,Ropa,13,89,1157,757.18
2646,2024-12-15,Verano,C4962,Premium,Norte,Colombia,Electrónica,8,178,1424,810.12
2647,2024-05-15,Otoño,C7197,Estándar,Norte,Perú,Hogar,7,115,805,468.55
2648,2024-11-21,Primavera,C9058,Premium,Sur,Chile,Hogar,8,103,824,570.52
2649,2025-05-23,Otoño,C5066,Estándar,Centro,Perú,Hogar,14,80,1120,804.74
2650,2024-03-01,Otoño,C8750,Estándar,Norte,Chile,Deportes,16,67,1072,664.22
2651,2024-09-13,Primavera,C3724,Económico,Centro,Chile,Deportes,6,66,396,226
2652,2025-05-13,Otoño,C1150,Estándar,Sur,Colombia,Hogar,13,66,858,622.5
2653,2024-03-30,Otoño,C3764,Económico,Sur,Perú,Ropa,10,40,400,255.9
2654,2024-09-14,Primavera,C1797,Premium,Norte,Perú,Ropa,5,106,530,302.26
2655,2025-08-12,Invierno,C2701,Estándar,Sur,Chile,Electrónica,5,88,440,282.55
2656,2024-02-25,Verano,C8807,Premium,Centro,Chile,Deportes,32,107,3424,2274.12
2657,2025-09-18,Primavera,C3719,Estándar,Sur,Chile,Electrónica,17,70,1190,882.17
2658,2025-06-15,Invierno,C7042,Económico,Centro,Colombia,Electrónica,8,68,544,318.4
2659,2024-05-16,Otoño,C9199,Estándar,Sur,Chile,Deportes,11,118,1298,874.59
2660,2024-04-16,Otoño,C7954,Estándar,Norte,Perú,Electrónica,9,84,756,546.37
2661,2025-11-24,Primavera,C1298,Estándar,Norte,Colombia,Ropa,15,91,1365,1018.73
2662,2024-06-20,Invierno,C6755,Premium,Norte,Perú,Electrónica,8,140,1120,639.1
2663,2024-11-04,Primavera,C3288,Estándar,Centro,Chile,Ropa,6,79,474,279.67
2664,2024-12-18,Verano,C4020,Estándar,Norte,Colombia,Hogar,13,64,832,612.66
2665,2025-10-05,Primavera,C9025,Estándar,Norte,Perú,Ropa,8,50,400,253.67
2666,2024-10-03,Primavera,C9747,Económico,Centro,Colombia,Hogar,16,38,608,385.41
2667,2024-11-12,Primavera,C1151,Estándar,Centro,Chile,Deportes,14,114,1596,976.2
2668,2024-08-23,Invierno,C8343,Económico,Centro,Perú,Deportes,7,43,301,168.22
2669,2025-01-26,Verano,C8854,Premium,Centro,Chile,Electrónica,15,102,1530,1067.52
2670,2025-01-21,Verano,C9717,Estándar,Centro,Perú,Ropa,16,69,1104,785.32
2671,2024-12-14,Verano,C1110,Estándar,Centro,Perú,Deportes,20,91,1820,1260.2
2672,2024-02-17,Verano,C1658,Estándar,Sur,Colombia,Electrónica,16,50,800,597.8
2673,2024-06-23,Invierno,C8897,Premium,Sur,Perú,Deportes,9,172,1548,1157.4
2674,2024-10-25,Primavera,C2672,Estándar,Centro,Colombia,Deportes,16,85,1360,933.65
2675,2025-08-31,Invierno,C6320,Estándar,Sur,Chile,Ropa,5,115,575,399.04
2676,2024-05-02,Otoño,C6772,Económico,Centro,Colombia,Electrónica,13,66,858,493.93
2677,2024-03-25,Otoño,C9686,Premium,Sur,Chile,Ropa,16,154,2464,1757.01
2678,2024-07-13,Invierno,C3083,Estándar,Centro,Colombia,Ropa,5,91,455,290.36
2679,2025-10-21,Primavera,C4676,Económico,Norte,Perú,Deportes,16,51,816,603.15
2680,2024-09-05,Primavera,C6579,Económico,Centro,Perú,Deportes,13,42,546,408.72
2681,2025-08-27,Invierno,C7065,Premium,Norte,Colombia,Deportes,6,194,1164,754.46
2682,2024-10-23,Primavera,C1626,Premium,Norte,Colombia,Ropa,5,127,635,451.25
2683,2024-11-25,Primavera,C7833,Premium,Norte,Chile,Electrónica,9,132,1188,859.12
2684,2024-11-16,Primavera,C5071,Estándar,Centro,Chile,Deportes,12,64,768,504.58
2685,2025-06-21,Invierno,C6231,Premium,Centro,Perú,Electrónica,3,115,345,227.14
2686,2025-04-04,Otoño,C2345,Premium,Centro,Chile,Hogar,14,130,1820,1168.09
2687,2024-04-11,Otoño,C4490,Premium,Centro,Perú,Hogar,8,140,1120,809.16
2688,2024-04-22,Otoño,C8059,Estándar,Norte,Chile,Ropa,15,87,1305,768.91
2689,2024-08-22,Invierno,C5038,Premium,Sur,Chile,Hogar,2,156,312,181.99
2690,2024-08-08,Invierno,C3309,Premium,Norte,Perú,Electrónica,8,108,864,517.47
2691,2024-08-16,Invierno,C8730,Estándar,Sur,Chile,Deportes,2,102,204,145.82
2692,2025-02-15,Verano,C4002,Premium,Centro,Colombia,Electrónica,12,169,2028,1336.45
2693,2024-07-27,Invierno,C7523,Estándar,Centro,Colombia,Hogar,7,87,609,454.81
2694,2024-08-19,Invierno,C4607,Premium,Centro,Perú,Hogar,3,141,423,252.81
2695,2025-01-17,Verano,C5907,Estándar,Centro,Chile,Ropa,26,61,1586,1027.38
2696,2025-11-16,Primavera,C7029,Estándar,Norte,Perú,Hogar,9,111,999,569.85
2697,2025-04-24,Otoño,C5872,Premium,Norte,Chile,Deportes,5,127,635,445.64
2698,2024-05-15,Otoño,C1887,Premium,Sur,Colombia,Deportes,10,108,1080,653.09
2699,2025-12-16,Verano,C6930,Económico,Sur,Chile,Deportes,19,33,627,448.47
2700,2025-04-30,Otoño,C4233,Estándar,Norte,Chile,Electrónica,9,105,945,592
2701,2024-06-06,Invierno,C5920,Económico,Norte,Chile,Electrónica,2,51,102,71.39
2702,2025-12-19,Verano,C8335,Estándar,Sur,Colombia,Electrónica,8,85,680,395.81
2703,2025-07-04,Invierno,C3713,Premium,Norte,Perú,Hogar,4,186,744,556.67
2704,2024-08-19,Invierno,C3703,Estándar,Sur,Chile,Ropa,4,56,224,153.19
2705,2024-01-01,Verano,C3526,Estándar,Centro,Chile,Hogar,29,67,1943,1106.57
2706,2025-02-21,Verano,C4003,Premium,Norte,Perú,Electrónica,23,198,4554,3105.83
2707,2024-06-10,Invierno,C1398,Económico,Sur,Colombia,Electrónica,8,48,384,211.68
2708,2024-05-20,Otoño,C3163,Estándar,Sur,Perú,Electrónica,7,51,357,201.4
2709,2025-07-20,Invierno,C4980,Premium,Centro,Chile,Hogar,5,187,935,524.15
2710,2025-08-12,Invierno,C9519,Estándar,Centro,Colombia,Hogar,5,57,285,189.38
2711,2025-11-13,Primavera,C2862,Estándar,Centro,Perú,Hogar,11,103,1133,741.13
2712,2025-04-22,Otoño,C4700,Estándar,Centro,Colombia,Deportes,11,90,990,603.76
2713,2025-11-03,Primavera,C2547,Estándar,Sur,Chile,Electrónica,5,117,585,402.6
2714,2024-08-04,Invierno,C5511,Premium,Sur,Chile,Deportes,4,118,472,324.42
2715,2024-09-04,Primavera,C6931,Estándar,Sur,Colombia,Deportes,8,75,600,350.84
2716,2025-07-24,Invierno,C7938,Económico,Norte,Perú,Ropa,7,30,210,117.99
2717,2025-02-21,Verano,C7790,Premium,Norte,Chile,Electrónica,19,120,2280,1623.52
2718,2024-08-31,Invierno,C6325,Estándar,Norte,Colombia,Ropa,5,60,300,181.74
2719,2024-12-03,Verano,C4285,Estándar,Sur,Perú,Electrónica,10,86,860,637.41
2720,2025-08-19,Invierno,C2234,Económico,Centro,Chile,Electrónica,1,34,34,25.44
2721,2025-04-20,Otoño,C4703,Estándar,Norte,Chile,Hogar,15,92,1380,960.79
2722,2025-02-01,Verano,C8754,Estándar,Centro,Chile,Hogar,20,54,1080,675.53
2723,2024-03-10,Otoño,C1604,Premium,Centro,Perú,Electrónica,8,150,1200,679.21
2724,2024-04-19,Otoño,C2140,Estándar,Sur,Chile,Hogar,7,100,700,388.5
2725,2024-11-05,Primavera,C7838,Premium,Sur,Chile,Electrónica,16,198,3168,1914.45
2726,2024-03-07,Otoño,C8737,Estándar,Sur,Perú,Deportes,13,92,1196,758.34
2727,2025-04-25,Otoño,C3460,Estándar,Sur,Perú,Deportes,7,116,812,472.68
2728,2025-08-24,Invierno,C9884,Premium,Centro,Chile,Hogar,2,127,254,159.95
2729,2024-07-12,Invierno,C8956,Estándar,Centro,Chile,Electrónica,4,69,276,171.69
2730,2025-05-11,Otoño,C5550,Premium,Centro,Perú,Electrónica,10,178,1780,1083.73
2731,2025-01-29,Verano,C9264,Estándar,Sur,Colombia,Electrónica,15,119,1785,1317.88
2732,2025-09-25,Primavera,C6491,Estándar,Norte,Chile,Ropa,6,111,666,487.82
2733,2025-09-15,Primavera,C4047,Estándar,Norte,Perú,Deportes,10,58,580,330.31
2734,2024-02-26,Verano,C4875,Económico,Centro,Perú,Electrónica,17,33,561,318.82
2735,2025-08-07,Invierno,C5351,Premium,Norte,Colombia,Ropa,5,140,700,493.52
2736,2024-09-29,Primavera,C4914,Económico,Centro,Perú,Ropa,7,54,378,265.34
2737,2024-12-06,Verano,C4840,Premium,Sur,Chile,Hogar,21,152,3192,1835.3
2738,2024-02-15,Verano,C9412,Estándar,Centro,Colombia,Ropa,16,89,1424,785.27
2739,2025-09-29,Primavera,C5482,Estándar,Norte,Perú,Deportes,9,64,576,401.26
2740,2024-03-23,Otoño,C7113,Estándar,Centro,Colombia,Electrónica,11,68,748,426.84
2741,2024-03-05,Otoño,C1522,Estándar,Centro,Colombia,Deportes,8,111,888,518.51
2742,2024-09-08,Primavera,C8104,Estándar,Centro,Colombia,Electrónica,13,106,1378,1009.1
2743,2024-09-08,Primavera,C5647,Estándar,Sur,Colombia,Electrónica,16,104,1664,1020.09
2744,2025-05-08,Otoño,C5099,Estándar,Norte,Chile,Electrónica,6,79,474,312.77
2745,2025-05-07,Otoño,C8553,Estándar,Norte,Chile,Hogar,8,61,488,328.65
2746,2025-06-28,Invierno,C5173,Estándar,Sur,Chile,Electrónica,2,101,202,149.87
2747,2025-08-16,Invierno,C6088,Estándar,Sur,Perú,Deportes,2,63,126,71.92
2748,2025-06-06,Invierno,C1874,Estándar,Sur,Perú,Ropa,7,110,770,458.33
2749,2024-03-09,Otoño,C9322,Premium,Centro,Chile,Hogar,8,174,1392,998.5
2750,2025-09-10,Primavera,C5869,Estándar,Centro,Chile,Hogar,7,104,728,524.77
2751,2025-04-20,Otoño,C5213,Estándar,Norte,Perú,Electrónica,15,92,1380,847.38
2752,2024-12-06,Verano,C1622,Estándar,Norte,Chile,Hogar,27,78,2106,1485.44
2753,2024-06-18,Invierno,C5156,Económico,Norte,Chile,Hogar,4,68,272,194.54
2754,2024-05-30,Otoño,C6474,Premium,Norte,Perú,Hogar,14,191,2674,1998.21
2755,2024-06-07,Invierno,C4654,Estándar,Norte,Perú,Hogar,4,53,212,149.25
2756,2025-03-02,Otoño,C2982,Económico,Sur,Chile,Electrónica,16,38,608,451.19
2757,2024-02-06,Verano,C2407,Estándar,Centro,Perú,Electrónica,14,61,854,499.21
2758,2024-10-29,Primavera,C5272,Estándar,Sur,Chile,Ropa,10,54,540,397.87
2759,2025-04-26,Otoño,C5543,Económico,Norte,Chile,Ropa,14,39,546,300.35
2760,2025-10-22,Primavera,C6456,Económico,Norte,Colombia,Ropa,12,33,396,292.27
2761,2025-03-12,Otoño,C9206,Estándar,Norte,Chile,Ropa,15,108,1620,1006.02
2762,2025-11-02,Primavera,C5501,Económico,Centro,Perú,Deportes,14,52,728,413.03
2763,2025-10-23,Primavera,C6013,Premium,Norte,Perú,Hogar,15,170,2550,1746.66
2764,2025-07-04,Invierno,C7596,Económico,Sur,Perú,Electrónica,2,35,70,42.57
2765,2025-04-22,Otoño,C5754,Estándar,Norte,Colombia,Deportes,12,93,1116,764.54
2766,2024-09-30,Primavera,C1805,Estándar,Sur,Perú,Electrónica,9,118,1062,775.11
2767,2025-03-20,Otoño,C4988,Estándar,Norte,Chile,Hogar,15,66,990,701.52
2768,2024-02-23,Verano,C9282,Estándar,Centro,Perú,Electrónica,16,64,1024,724.95
2769,2025-12-12,Verano,C2577,Premium,Centro,Perú,Hogar,17,172,2924,2103.25
2770,2025-03-25,Otoño,C7757,Premium,Centro,Colombia,Hogar,17,141,2397,1411.08
2771,2025-11-16,Primavera,C9218,Estándar,Sur,Chile,Ropa,9,105,945,569.38
2772,2024-07-28,Invierno,C3154,Estándar,Sur,Colombia,Deportes,6,116,696,388.42
2773,2025-03-27,Otoño,C5093,Estándar,Norte,Colombia,Deportes,7,91,637,449.02
2774,2025-10-08,Primavera,C6022,Estándar,Centro,Chile,Ropa,10,109,1090,813.4
2775,2024-06-19,Invierno,C2927,Estándar,Norte,Perú,Ropa,9,51,459,315.16
2776,2024-07-17,Invierno,C9888,Estándar,Centro,Chile,Hogar,5,54,270,190.97
2777,2024-12-13,Verano,C7519,Económico,Sur,Perú,Hogar,21,56,1176,664.37
2778,2024-05-18,Otoño,C9422,Estándar,Norte,Perú,Deportes,8,66,528,354.67
2779,2025-02-15,Verano,C6713,Estándar,Norte,Perú,Electrónica,22,105,2310,1431.48
2780,2025-08-26,Invierno,C8708,Estándar,Sur,Perú,Ropa,7,104,728,457.99
2781,2025-10-05,Primavera,C5394,Premium,Sur,Chile,Deportes,17,118,2006,1482.87
2782,2024-03-14,Otoño,C2761,Premium,Norte,Perú,Deportes,12,199,2388,1610.58
2783,2025-01-05,Verano,C4925,Premium,Norte,Chile,Hogar,20,141,2820,1866.57
2784,2024-04-10,Otoño,C3712,Premium,Norte,Perú,Deportes,16,113,1808,1256.77
2785,2025-10-15,Primavera,C8921,Estándar,Centro,Perú,Ropa,9,98,882,507.63
2786,2025-09-02,Primavera,C1946,Premium,Sur,Chile,Ropa,14,121,1694,1057.88
2787,2025-06-06,Invierno,C5730,Premium,Sur,Perú,Hogar,5,157,785,552.42
2788,2024-06-24,Invierno,C4774,Económico,Norte,Chile,Deportes,4,46,184,105.45
2789,2025-07-23,Invierno,C7701,Premium,Sur,Colombia,Electrónica,6,171,1026,608.1
2790,2024-04-05,Otoño,C1772,Premium,Centro,Perú,Deportes,12,136,1632,1185.39
2791,2025-04-11,Otoño,C4902,Económico,Centro,Perú,Hogar,10,44,440,279.34
2792,2025-06-08,Invierno,C3465,Estándar,Norte,Chile,Deportes,5,114,570,330.9
2793,2025-06-27,Invierno,C8455,Premium,Sur,Chile,Electrónica,2,126,252,185.94
2794,2024-12-03,Verano,C3127,Premium,Norte,Colombia,Electrónica,19,161,3059,1917.99
2795,2024-07-02,Invierno,C6955,Estándar,Centro,Chile,Ropa,5,98,490,321.96
2796,2025-12-09,Verano,C6848,Estándar,Norte,Colombia,Electrónica,16,50,800,495.74
2797,2025-04-18,Otoño,C2950,Premium,Centro,Perú,Hogar,9,172,1548,893.03
2798,2025-03-06,Otoño,C2813,Estándar,Norte,Chile,Deportes,7,63,441,307.13
2799,2025-03-22,Otoño,C2982,Premium,Sur,Colombia,Electrónica,8,177,1416,834.33
2800,2025-06-01,Invierno,C1140,Premium,Norte,Perú,Hogar,7,193,1351,777.39
2801,2025-02-06,Verano,C4515,Económico,Centro,Chile,Hogar,17,20,340,188.48
2802,2025-06-10,Invierno,C8823,Estándar,Centro,Chile,Deportes,2,89,178,125.88
2803,2025-07-12,Invierno,C3229,Premium,Centro,Colombia,Ropa,6,174,1044,619.69
2804,2025-11-19,Primavera,C6542,Económico,Sur,Colombia,Ropa,17,42,714,436.87
2805,2024-05-27,Otoño,C5726,Estándar,Norte,Chile,Deportes,15,108,1620,919.2
2806,2024-03-09,Otoño,C5628,Estándar,Norte,Perú,Deportes,12,82,984,672.42
2807,2024-05-02,Otoño,C1574,Premium,Centro,Chile,Ropa,12,174,2088,1363.58
